,muestra,AMCM,GDL,MTY,PROV,28 CDS,AMCM_upm,GDL_upm,MTY_upm,PROV_upm,28 CDS_upm
197,197,0.8090136682674548,0.8027322404371585,0.8002159827213823,0.8037357877639415,0.8049623877699588,499,167,167,689,1522
198,198,0.8000369959304476,0.8027322404371585,0.8002159827213823,0.8048023742074734,0.8024968183746439,499,167,167,689,1522
199,199,0.8001841620626151,0.8027322404371585,0.8002159827213823,0.8064384678076609,0.803265752094209,499,167,167,689,1522
200,200,0.8062625892693646,0.8027322404371585,0.8002159827213823,0.8135593220338984,0.8084513863663881,499,167,167,689,1522
201,201,0.8021370670596905,0.8027322404371585,0.8002159827213823,0.8100121441101066,0.8055202469584165,499,167,167,689,1522
202,202,0.8067765567765568,0.8027322404371585,0.8002159827213823,0.8075666848121938,0.805942995755003,499,167,167,689,1522
203,203,0.7969524508903983,0.8027322404371585,0.8002159827213823,0.8078013227156161,0.8028177530535736,499,167,167,689,1522
204,204,0.7996697853604843,0.8027322404371585,0.8002159827213823,0.8030507559395248,0.8015839429296898,499,167,167,689,1522
205,205,0.7992299229922992,0.8027322404371585,0.8002159827213823,0.802091822874219,0.8010061825675839,499,167,167,689,1522
206,206,0.807224474751198,0.8027322404371585,0.8002159827213823,0.8131868131868132,0.8086048910734874,499,167,167,689,1522
207,207,0.8024668630338734,0.8027322404371585,0.8002159827213823,0.8079847908745247,0.8047093093822065,499,167,167,689,1522
208,208,0.7989041095890411,0.8027322404371585,0.8002159827213823,0.8097752504738694,0.8043281146104092,499,167,167,689,1522
209,209,0.8083821376281113,0.8027322404371585,0.8002159827213823,0.803296406376655,0.8045685279187818,499,167,167,689,1522
210,210,0.8095676172953082,0.8027322404371585,0.8002159827213823,0.8058751861378096,0.8061076102762966,499,167,167,689,1522
211,211,0.7927186242224662,0.8027322404371585,0.8002159827213823,0.8047529030515798,0.8000483266884136,499,167,167,689,1522
212,212,0.7994449583718779,0.8027322404371585,0.8002159827213823,0.8095173535791758,0.8044098888416449,499,167,167,689,1522
213,213,0.808541704690637,0.8027322404371585,0.8002159827213823,0.8055855369670805,0.8056477403004888,499,167,167,689,1522
214,214,0.801762114537445,0.8027322404371585,0.8002159827213823,0.8055254604550379,0.8033789511929272,499,167,167,689,1522
215,215,0.804931910195068,0.8027322404371585,0.8002159827213823,0.8082971800433839,0.8056633519282076,499,167,167,689,1522
216,216,0.7956497898007677,0.8027322404371585,0.8002159827213823,0.8116610169491525,0.8040900290416263,499,167,167,689,1522
217,217,0.794970631424376,0.8027322404371585,0.8002159827213823,0.8054764809543175,0.801114678621191,499,167,167,689,1522
218,218,0.8016075995615638,0.8027322404371585,0.8002159827213823,0.8114665220927081,0.805975565501391,499,167,167,689,1522
219,219,0.7977736549165121,0.8027322404371585,0.8002159827213823,0.8089292984122676,0.8036007542120309,499,167,167,689,1522
220,220,0.7994154183412495,0.8027322404371585,0.8002159827213823,0.8052333423253305,0.8024743512371756,499,167,167,689,1522
221,221,0.8046817849305048,0.8027322404371585,0.8002159827213823,0.8043389830508475,0.8038124054462935,499,167,167,689,1522
222,222,0.794289897510981,0.8027322404371585,0.8002159827213823,0.8075359175928436,0.8018034374243524,499,167,167,689,1522
223,223,0.8004418262150221,0.8027322404371585,0.8002159827213823,0.8044897959183673,0.8024781341107872,499,167,167,689,1522
224,224,0.8019820150486328,0.8027322404371585,0.8002159827213823,0.8070460704607046,0.8041305796135909,499,167,167,689,1522
225,225,0.8006595822645658,0.8027322404371585,0.8002159827213823,0.8091572123176661,0.804642166344294,499,167,167,689,1522
226,226,0.7985185185185185,0.8027322404371585,0.8002159827213823,0.8029523293607801,0.8011660391108951,499,167,167,689,1522
227,227,0.7915669305836862,0.8027322404371585,0.8002159827213823,0.8071700162954916,0.8007525641803727,499,167,167,689,1522
